"","genre","popularity","danceability","energy","loudness","acousticness","valence","liveness","tempo","duration_ms"
"29997","edm",28,0.619,0.737,-4.333,0.00852,0.385,0.46,124.941,211200
"29998","edm",41,0.498,0.549,-10.394,0.00901,0.0836,0.735,115.026,178000
"29999","edm",9,0.698,0.844,-4.549,0.0577,0.446,0.105,126.937,198467
"30000","edm",2,0.689,0.737,-4.516,0.00482,0.47,0.0777,140,207893
"30001","edm",76,0.688,0.702,-4.792,0.0215,0.74,0.128,94.006,192191
"30002","edm",77,0.574,0.512,-6.664,0.234,0.512,0.0946,76.899,484147
"30003","edm",13,0.512,0.803,-5.135,0.00362,0.591,0.116,124.162,249693
"30004","edm",55,0.709,0.797,-5.22,0.212,0.678,0.0885,99.951,168025
"30005","edm",45,0.884,0.266,-11.902,0.745,0.0466,0.105,120.021,197590
"30006","edm",53,0.793,0.645,-9.815,0.531,0.365,0.1,115.98,184138
"30007","edm",21,0.786,0.612,-4.894,0.76,0.513,0.111,84.963,181673
"30008","edm",68,0.909,0.392,-6.221,0.278,0.61,0.106,127.052,154961
"30009","edm",48,0.523,0.507,-10.144,0.171,0.316,0.0413,98.931,186122
"30010","edm",58,0.689,0.508,-5.741,0.303,0.417,0.0922,151.759,196710
"30011","edm",47,0.808,0.863,-4.398,0.228,0.672,0.156,140.001,190400
"30012","edm",64,0.863,0.645,-10.297,0.523,0.763,0.186,140.009,125205
"30013","edm",67,0.9,0.482,-8.98,0.201,0.68,0.106,127.866,114965
"30014","edm",55,0.874,0.496,-5.579,0.0498,0.129,0.294,145.977,170962
"30015","edm",57,0.84,0.83,-5.217,0.0313,0.695,0.073,124.988,207845
"30016","edm",24,0.913,0.719,-3.536,0.545,0.448,0.132,99.99,168200
"30017","edm",52,0.699,0.609,-8.201,0.0126,0.545,0.0332,96.028,190000
"30018","edm",37,0.635,0.597,-8.209,0.0275,0.889,0.097,63.972,214000
"30019","edm",36,0.798,0.735,-6.718,0.00534,0.0465,0.118,119.978,211500
"30020","edm",52,0.677,0.389,-9.342,0.345,0.507,0.0893,100.009,153892
"30021","edm",46,0.323,0.443,-7.928,0.833,0.17,0.0923,82.071,177880
"30022","edm",39,0.658,0.558,-7.756,0.258,0.3,0.116,153.34,128705
"30023","edm",56,0.696,0.404,-10.662,0.155,0.116,0.228,120.057,182027
"30024","edm",38,0.798,0.553,-7.671,0.118,0.597,0.112,93.902,188996
"30025","edm",52,0.736,0.551,-6.876,0.0297,0.66,0.19,107.988,167260
"30026","edm",67,0.753,0.538,-10.704,0.2,0.607,0.153,84.034,172000
"30027","edm",41,0.719,0.733,-8.889,0.0129,0.51,0.106,101.971,158521
"30028","edm",45,0.669,0.781,-4.451,0.0134,0.231,0.174,127.924,106283
"30029","edm",55,0.813,0.682,-5.15,0.708,0.599,0.127,135.093,113674
"30030","edm",42,0.842,0.545,-6.584,0.505,0.442,0.183,90.065,163011
"30031","edm",49,0.691,0.573,-6.417,0.203,0.574,0.123,154.246,261813
"30032","edm",45,0.618,0.819,-2.151,0.291,0.529,0.0744,157.218,198845
"30033","edm",43,0.502,0.736,-8.48,0.00617,0.393,0.158,178.22,151000
"30034","edm",51,0.831,0.711,-4.52,0.187,0.597,0.0954,112.093,162000
"30035","edm",65,0.82,0.65,-5.799,0.0182,0.363,0.115,155.026,176627
"30036","edm",46,0.83,0.791,-6.841,0.136,0.964,0.116,105.264,109367
"30037","edm",40,0.653,0.491,-8.501,0.0108,0.244,0.164,160.924,193776
"30038","edm",48,0.74,0.388,-10.977,0.432,0.66,0.0885,75.992,105500
"30039","edm",51,0.765,0.657,-4.946,0.0102,0.763,0.194,116.985,158960
"30040","edm",42,0.709,0.582,-6.983,0.578,0.108,0.105,108.128,145227
"30041","edm",48,0.694,0.658,-8.863,0.364,0.584,0.3,140.021,140250
"30042","edm",81,0.757,0.673,-8.513,0.095,0.574,0.338,92.958,185806
"30043","edm",44,0.917,0.494,-5.772,0.0393,0.341,0.194,143.048,208976
"30044","edm",47,0.702,0.742,-5.397,0.0286,0.808,0.33,155.055,215226
"30045","edm",44,0.704,0.672,-7.358,0.443,0.678,0.106,93.992,163404
"30046","edm",57,0.788,0.559,-5.085,0.507,0.143,0.0992,149.083,175490
"30047","edm",47,0.74,0.888,-4.23,0.314,0.23,0.0839,125.652,125997
"30048","edm",41,0.581,0.604,-8.175,0.00414,0.15,0.11,167.845,186658
"30049","edm",45,0.952,0.846,-5.805,0.0515,0.597,0.317,117.946,117053
"30050","edm",52,0.661,0.943,-2.52,0.0188,0.71,0.272,128.16,198281
"30051","edm",52,0.655,0.899,-2.314,0.00273,0.707,0.34,126.021,175238
"30052","edm",56,0.678,0.355,-10.102,0.676,0.158,0.0912,80.982,183648
"30053","edm",43,0.726,0.698,-4.165,0.049,0.867,0.309,143.994,233478
"30054","edm",49,0.572,0.802,-5.286,0.0125,0.555,0.135,174.03,193103
"30055","edm",50,0.754,0.652,-4.924,0.174,0.474,0.113,95.006,192013
"30056","edm",7,0.42,0.435,-6.437,0.573,0.165,0.11,84.088,172724
"30057","edm",45,0.52,0.789,-7.717,0.00491,0.415,0.0816,174.026,216347
"30058","edm",82,0.612,0.28,-8.648,0.932,0.387,0.088,72.795,213827
"30059","edm",65,0.597,0.919,-2.954,0.000145,0.73,0.282,113.987,255587
"30060","edm",45,0.669,0.8,-5.609,0.358,0.179,0.241,105.052,170310
"30061","edm",51,0.672,0.628,-7.203,0.192,0.159,0.333,60.045,185005
"30062","edm",48,0.604,0.851,-7.593,0.00136,0.144,0.167,127.97,214224
"30063","edm",76,0.581,0.963,-4.087,0.0295,0.788,0.139,129.992,204160
"30064","edm",72,0.766,0.682,-5.02,0.0113,0.833,0.104,127.966,243533
"30065","edm",37,0.81,0.652,-10.595,0.0943,0.607,0.105,160.114,218250
"30066","edm",1,0.705,0.494,-8.83,0.233,0.287,0.0825,113.085,268533
"30067","edm",11,0.818,0.732,-4.474,0.0335,0.679,0.19,119.002,241933
"30068","edm",11,0.56,0.959,-2.433,0.000738,0.67,0.209,163.983,216600
"30069","edm",35,0.776,0.592,-7.507,0.191,0.43,0.138,123.017,171707
"30070","edm",18,0.689,0.481,-7.503,0.369,0.283,0.0649,80.025,229526
"30071","edm",43,0.677,0.879,-4.361,0.0184,0.725,0.0768,112.026,170893
"30072","edm",38,0.875,0.631,-3.475,0.00542,0.549,0.127,120.002,272080
"30073","edm",68,0.792,0.625,-5.609,0.00776,0.37,0.329,103.967,173987
"30074","edm",67,0.608,0.614,-3.727,0.227,0.402,0.157,127.884,208133
"30075","edm",71,0.61,0.926,-4.843,0.031,0.861,0.0821,172.638,200400
"30076","edm",79,0.671,0.939,-3.206,0.192,0.529,0.298,129.023,252307
"30077","edm",49,0.775,0.68,-5.508,0.00906,0.656,0.109,114.025,207719
"30078","edm",51,0.638,0.832,-5.039,0.141,0.648,0.113,124.071,227893
"30079","edm",43,0.668,0.758,-9.36,0.121,0.0594,0.332,114.957,252429
"30080","edm",1,0.814,0.788,-5.9,0.0285,0.46,0.0691,123.01,240000
"30081","edm",53,0.854,0.505,-7.628,0.0036,0.872,0.0687,119.986,263053
"30082","edm",47,0.701,0.942,-2.253,0.159,0.57,0.113,123.878,183871
"30083","edm",1,0.624,0.657,-7.636,0.0419,0.452,0.22,104.894,121143
"30084","edm",42,0.849,0.812,-4.603,0.111,0.795,0.0946,119.002,237200
"30085","edm",2,0.814,0.728,-5.44,0.0242,0.962,0.612,109.983,202364
"30086","edm",71,0.734,0.766,-4.485,0.025,0.6,0.108,127.986,215227
"30087","edm",0,0.655,0.828,-4.256,0.0756,0.428,0.111,139.932,253714
"30088","edm",44,0.808,0.364,-12.306,0.0404,0.0484,0.106,105.036,267292
"30089","edm",14,0.778,0.547,-7.273,0.346,0.441,0.132,95.002,242733
"30090","edm",46,0.59,0.818,-7.688,0.0213,0.171,0.0809,120.288,185000
"30091","edm",72,0.739,0.756,-4.828,0.0136,0.523,0.37,110.028,231387
"30092","edm",61,0.727,0.76,-5.114,0.13,0.54,0.0584,104.941,228141
"30093","edm",73,0.562,0.939,-4.282,0.046,0.684,0.112,116.044,221947
"30094","edm",47,0.585,0.836,-4.572,0.00991,0.579,0.0448,173.934,275987
"30095","edm",1,0.709,0.737,-6.515,0.0434,0.707,0.0951,125.073,180495
"30096","edm",77,0.865,0.521,-6.932,0.548,0.748,0.0989,129.059,244885
"30097","edm",37,0.699,0.76,-3.173,0.00223,0.696,0.132,129.996,179640
"30098","edm",26,0.696,0.921,-3.755,0.00314,0.714,0.0842,119.001,294573
"30099","edm",53,0.726,0.697,-6.257,0.0997,0.54,0.0823,120.004,202586
"30100","edm",25,0.392,0.838,-4.825,0.0151,0.0465,0.0827,135.99,233227
"30101","edm",0,0.606,0.773,-6.665,0.0415,0.529,0.0968,128.007,215626
"30102","edm",1,0.755,0.698,-6.85,0.0566,0.81,0.112,122.984,285000
"30103","edm",31,0.734,0.654,-7.785,0.00535,0.513,0.0426,121.994,381802
"30104","edm",45,0.616,0.903,-0.475,0.015,0.446,0.141,149.93,222400
"30105","edm",18,0.677,0.696,-3.513,0.00435,0.2,0.402,128,288765
"30106","edm",38,0.509,0.733,-6.127,0.064,0.316,0.358,128.021,216267
"30107","edm",56,0.608,0.722,-5.55,0.00791,0.121,0.315,128.009,252933
"30108","edm",52,0.706,0.804,-5.378,0.0125,0.211,0.332,100.052,219400
"30109","edm",17,0.673,0.79,-4.663,0.037,0.705,0.0875,102.013,199227
"30110","edm",54,0.599,0.722,-4.032,0.0256,0.557,0.0896,102.147,167093
"30111","edm",59,0.509,0.897,-3.418,0.0861,0.283,0.0625,149.864,162440
"30112","edm",1,0.728,0.738,-3.939,0.0505,0.458,0.104,102,184200
"30113","edm",25,0.582,0.872,-0.936,0.0654,0.196,0.0436,106.038,247925
"30114","edm",44,0.659,0.683,-5.485,0.00835,0.278,0.625,99.987,199360
"30115","edm",32,0.684,0.858,-4.001,0.00897,0.164,0.376,127.995,260667
"30116","edm",37,0.693,0.918,-6.403,0.0259,0.153,0.514,128.008,280867
"30117","edm",32,0.712,0.746,-4.022,0.00324,0.394,0.0655,127.994,251333
"30118","edm",0,0.681,0.915,-2.862,0.0137,0.474,0.127,139.978,223000
"30119","edm",43,0.71,0.864,-4.924,0.00166,0.114,0.036,127.986,352760
"30120","edm",38,0.512,0.986,-3.04,0.000678,0.167,0.0463,127.997,296240
"30121","edm",64,0.606,0.72,-6.253,0.000151,0.179,0.0745,127.986,251613
"30122","edm",48,0.637,0.736,-6.003,0.0123,0.643,0.0798,130.015,286347
"30123","edm",1,0.591,0.924,-4.724,0.00231,0.274,0.391,128.174,322107
"30124","edm",30,0.619,0.835,-2.992,0.00574,0.331,0.602,128,322067
"30125","edm",7,0.582,0.498,-9.906,0.12,0.426,0.385,80.028,234400
"30126","edm",48,0.775,0.476,-9.459,0.0123,0.423,0.156,119.99,190846
"30127","edm",39,0.71,0.964,-1.257,0.0314,0.72,0.294,128.068,163000
"30128","edm",52,0.656,0.752,-5.622,0.354,0.477,0.0707,128.029,199247
"30129","edm",0,0.702,0.736,-3.937,0.000645,0.0851,0.263,111.013,181093
"30130","edm",0,0.629,0.883,-2.573,0.331,0.23,0.0922,140.044,205720
"30131","edm",37,0.532,0.757,-3.056,0.229,0.638,0.187,128.053,168095
"30132","edm",31,0.826,0.693,-5.947,0.0307,0.451,0.0891,125.009,265187
"30133","edm",0,0.78,0.876,-3.398,0.00391,0.289,0.0746,130.037,282013
"30134","edm",0,0.787,0.623,-6.723,0.00131,0.775,0.0787,128.983,318052
"30135","edm",55,0.598,0.836,-2.388,0.0324,0.343,0.0751,130.009,273231
"30136","edm",39,0.813,0.592,-7.733,0.00332,0.606,0.125,113.997,191511
"30137","edm",0,0.733,0.8,-6.537,0.012,0.775,0.353,128.046,255867
"30138","edm",46,0.696,0.652,-6.826,0.00326,0.13,0.0894,125.981,403810
"30139","edm",35,0.599,0.814,-3.653,0.118,0.665,0.194,145.054,234653
"30140","edm",22,0.84,0.703,-8.985,0.0125,0.465,0.0684,115.991,184138
"30141","edm",30,0.631,0.773,-4.623,0.358,0.603,0.108,121.836,198074
"30142","edm",0,0.473,0.553,-11.759,0.193,0.421,0.327,123.532,193770
"30143","edm",35,0.719,0.799,-4.805,0.0186,0.266,0.29,125.993,299547
"30144","edm",5,0.832,0.523,-9.027,0.00997,0.879,0.109,118.005,256794
"30145","edm",47,0.736,0.471,-9.009,0.589,0.395,0.138,99.996,169978
"30146","edm",0,0.694,0.816,-5.124,0.0387,0.544,0.287,126.025,274336
"30147","edm",0,0.524,0.904,-2.614,0.103,0.413,0.165,139.976,271067
"30148","edm",0,0.712,0.902,-2.909,0.357,0.854,0.244,110.031,193760
"30149","edm",28,0.722,0.77,-5.497,0.0183,0.416,0.334,125.966,202933
"30150","edm",36,0.551,0.874,-4.559,0.0427,0.421,0.396,125.985,227115
"30151","edm",0,0.668,0.928,-3.114,0.0133,0.669,0.0816,140.065,196040
"30152","edm",43,0.539,0.64,-6.602,0.24,0.378,0.491,128.037,281287
"30153","edm",0,0.589,0.821,-3.385,0.000318,0.159,0.39,127.986,199053
"30154","edm",0,0.38,0.931,-3.71,0.00684,0.455,0.515,149.966,274843
"30155","edm",29,0.591,0.655,-6.332,0.0263,0.226,0.0572,127.904,209520
"30156","edm",30,0.709,0.542,-9.056,0.184,0.474,0.0852,114.955,236304
"30157","edm",2,0.617,0.803,-5.619,0.0188,0.249,0.183,126.249,197147
"30158","edm",20,0.545,0.784,-5.407,0.154,0.641,0.273,139.97,178367
"30159","edm",51,0.775,0.559,-5.89,0.081,0.408,0.219,100.042,161120
"30160","edm",2,0.704,0.627,-6.724,0.201,0.601,0.102,92.919,232667
"30161","edm",9,0.608,0.648,-5.569,0.0194,0.114,0.0897,121.96,224392
"30162","edm",5,0.751,0.623,-7.215,0.209,0.383,0.168,93.01,244720
"30163","edm",0,0.66,0.828,-3.139,0.0184,0.23,0.117,119.999,180013
"30164","edm",44,0.708,0.581,-9.521,0.323,0.329,0.0961,99.987,202467
"30165","edm",54,0.764,0.809,-4.256,0.125,0.586,0.0678,105.002,204707
"30166","edm",43,0.711,0.8,-5.852,0.00158,0.43,0.314,124.009,184253
"30167","edm",0,0.621,0.665,-7.499,0.00492,0.47,0.201,103.087,229627
"30168","edm",51,0.838,0.765,-2.332,0.0514,0.905,0.0297,100.021,195988
"30169","edm",40,0.532,0.822,-3.309,0.0648,0.335,0.356,99.962,218787
"30170","edm",49,0.672,0.763,-3.864,0.0728,0.318,0.135,139.94,147000
"30171","edm",49,0.687,0.843,-2.974,0.208,0.344,0.0751,126.012,190480
"30172","edm",50,0.642,0.864,-3.657,0.0455,0.564,0.081,125.088,209280
"30173","edm",0,0.554,0.867,-2.79,0.095,0.418,0.102,150.066,202440
"30174","edm",0,0.712,0.857,-4.281,0.00938,0.217,0.0828,117.044,206653
"30175","edm",39,0.698,0.867,-5.033,0.0546,0.468,0.0744,125.976,222867
"30176","edm",0,0.475,0.967,-3.153,0.024,0.27,0.172,169.939,195536
"30177","edm",35,0.647,0.827,-4.163,0.0158,0.573,0.429,102.017,217981
"30178","edm",44,0.543,0.601,-8.434,0.291,0.486,0.0695,121.763,199120
"30179","edm",2,0.654,0.887,-1.998,0.0588,0.691,0.0849,134.998,270222
"30180","edm",44,0.669,0.844,-3.774,0.222,0.266,0.219,127.067,190866
"30181","edm",1,0.701,0.852,-4.908,0.423,0.433,0.202,104.988,189267
"30182","edm",1,0.677,0.826,-4.88,0.0139,0.167,0.109,101.992,199560
"30183","edm",25,0.534,0.749,-5.562,0.0776,0.671,0.0906,179.975,212160
"30184","edm",38,0.595,0.841,-4.24,0.0322,0.761,0.0847,124.973,219107
"30185","edm",0,0.679,0.774,-2.886,0.00404,0.503,0.253,121.97,196293
"30186","edm",23,0.616,0.863,-6.17,0.0667,0.131,0.784,105.007,263024
"30187","edm",0,0.566,0.889,-3.227,0.0326,0.499,0.411,116.994,213171
"30188","edm",29,0.72,0.56,-8.928,0.00781,0.324,0.0744,103.067,244806
"30189","edm",37,0.861,0.788,-6.257,0.00678,0.748,0.0507,124.059,330968
"30190","edm",42,0.705,0.585,-6.848,0.296,0.348,0.097,102.019,162880
"30191","edm",5,0.529,0.765,-4.368,0.163,0.646,0.105,112.468,181000
"30192","edm",63,0.692,0.896,-4.017,0.0121,0.798,0.199,134.056,195889
"30193","edm",48,0.632,0.826,-4.342,0.027,0.679,0.0949,141.925,159338
"30194","edm",51,0.705,0.674,-8.432,0.0184,0.103,0.137,105,341802
"30195","edm",38,0.352,0.668,-5.918,0.418,0.536,0.402,78.78,272465
"30196","edm",57,0.728,0.676,-5.131,0.00692,0.307,0.101,99.972,196800
"30197","edm",79,0.825,0.593,-6.401,0.688,0.54,0.17,98.078,209755
"30198","edm",98,0.896,0.586,-6.687,0.104,0.642,0.79,116.971,196653
"30199","edm",93,0.676,0.609,-5.831,0.0706,0.508,0.152,142.037,237735
"30200","edm",95,0.662,0.519,-6.554,0.404,0.495,0.121,145.841,210427
"30201","edm",30,0.482,0.667,-4.446,0.251,0.2,0.108,150.083,182571
"30202","edm",98,0.803,0.715,-3.28,0.295,0.574,0.0574,101.085,200960
"30203","edm",99,0.621,0.601,-5.616,0.0522,0.457,0.46,116.735,163636
"30204","edm",98,0.513,0.796,-4.075,0.00147,0.345,0.0938,171.017,201573
"30205","edm",97,0.794,0.793,-4.521,0.0125,0.677,0.0952,123.941,183290
"30206","edm",48,0.794,0.64,-6.15,0.252,0.576,0.163,97,169928
"30207","edm",97,0.784,0.43,-8.756,0.123,0.236,0.0887,127.087,159382
"30208","edm",98,0.764,0.32,-7.209,0.837,0.575,0.0822,91.019,189486
"30209","edm",47,0.579,0.757,-7.97,0.0186,0.142,0.115,120.037,192000
"30210","edm",98,0.695,0.762,-3.497,0.192,0.553,0.0863,120.042,215280
"30211","edm",97,0.704,0.225,-14.454,0.902,0.243,0.106,120.006,245426
"30212","edm",29,0.722,0.527,-6.728,0.157,0.364,0.182,119.929,228093
"30213","edm",88,0.838,0.545,-6.713,0.208,0.631,0.103,114.998,220590
"30214","edm",23,0.762,0.738,-6.623,0.454,0.824,0.0615,107.968,238623
"30215","edm",85,0.488,0.343,-8.985,0.556,0.0978,0.21,102.819,206459
"30216","edm",96,0.721,0.716,-7.037,0.0334,0.667,0.237,104.994,221714
"30217","edm",88,0.759,0.548,-6.049,0.0392,0.749,0.0828,116.967,190800
"30218","edm",25,0.459,0.7,-8.922,0.00217,0.241,0.108,99.941,204000
"30219","edm",94,0.501,0.405,-5.679,0.751,0.446,0.105,109.891,182161
"30220","edm",88,0.676,0.771,-3.675,0.0237,0.569,0.102,99.048,207133
"30221","edm",24,0.726,0.71,-6.144,0.629,0.402,0.177,103.873,200909
"30222","edm",94,0.724,0.491,-6.024,0.018,0.383,0.0887,105.046,170746
"30223","edm",57,0.566,0.767,-6.15,0.106,0.236,0.0862,98.111,194707
"30224","edm",95,0.701,0.425,-10.965,0.328,0.562,0.1,135.128,194088
"30225","edm",23,0.522,0.67,-8.511,0.507,0.469,0.179,160.034,163516
"30226","edm",87,0.794,0.32,-12.92,0.853,0.241,0.112,174.088,342040
"30227","edm",94,0.778,0.559,-7.109,0.128,0.678,0.399,129.989,185093
"30228","edm",52,0.798,0.664,-4.321,0.46,0.314,0.157,110.025,200727
"30229","edm",21,0.615,0.706,-7.246,0.091,0.305,0.0857,170,189176
"30230","edm",93,0.769,0.787,-3.909,0.189,0.836,0.129,126.77,159715
"30231","edm",47,0.529,0.758,-6.297,0.039,0.261,0.192,180.026,190000
"30232","edm",93,0.886,0.672,-4.394,0.0363,0.526,0.101,91.976,192024
"30233","edm",90,0.883,0.668,-2.957,0.11,0.676,0.0734,87.972,226533
"30234","edm",26,0.508,0.682,-5.381,0.0217,0.309,0.343,127.93,196348
"30235","edm",86,0.591,0.585,-6.35,0.143,0.324,0.109,110.94,205473
"30236","edm",83,0.459,0.575,-4.858,0.604,0.183,0.0885,111.881,215107
"30237","edm",25,0.498,0.334,-17.496,0.477,0.0949,0.142,81.9,257576
"30238","edm",94,0.88,0.751,-4.258,0.177,0.884,0.106,117.948,157606
"30239","edm",50,0.557,0.416,-10.698,0.749,0.246,0.114,86.02,189767
"30240","edm",86,0.548,0.816,-4.209,0.122,0.557,0.335,95.39,174000
"30241","edm",27,0.458,0.758,-7.038,0.0258,0.112,0.102,103.042,170286
"30242","edm",92,0.656,0.614,-4.973,0.558,0.35,0.215,128.038,153750
"30243","edm",90,0.736,0.369,-9.682,0.334,0.235,0.126,140.005,222997
"30244","edm",14,0.776,0.696,-8.294,0.273,0.927,0.0564,109.958,175786
"30245","edm",94,0.598,0.427,-8.764,0.0546,0.0605,0.21,76.469,175721
"30246","edm",84,0.798,0.675,-5.041,0.0912,0.842,0.0894,101.956,219947
"30247","edm",18,0.805,0.888,-3.255,0.281,0.342,0.203,107.999,172234
"30248","edm",92,0.474,0.631,-5.884,0.0687,0.425,0.132,180.051,189323
"30249","edm",92,0.879,0.703,-4.219,0.143,0.788,0.0569,94.004,199711
"30250","edm",39,0.748,0.677,-5.635,0.114,0.537,0.202,110.04,185466
"30251","edm",91,0.881,0.457,-8.191,0.0327,0.296,0.231,136.97,198913
"30252","edm",39,0.709,0.758,-6.431,0.0333,0.467,0.12,94.986,185806
"30253","edm",87,0.755,0.522,-4.368,0.533,0.925,0.0685,89.96,157560
"30254","edm",93,0.786,0.808,-3.702,0.0846,0.609,0.0822,105.027,301714
"30255","edm",45,0.791,0.877,-6.651,0.0543,0.666,0.328,120,132500
"30256","edm",91,0.816,0.63,-5.568,0.133,0.715,0.0692,96.493,131607
"30257","edm",93,0.531,0.75,-5.831,0.00632,0.198,0.117,169.954,200080
"30258","edm",26,0.694,0.693,-4.891,0.211,0.545,0.189,100.138,178587
"30259","edm",90,0.809,0.545,-6.678,0.392,0.244,0.151,97.008,180435
"30260","edm",91,0.654,0.672,-5.98,0.471,0.343,0.0781,181.857,249520
"30261","edm",19,0.726,0.573,-10.329,0.0213,0.559,0.72,120.029,129500
"30262","edm",88,0.453,0.538,-8.212,0.449,0.516,0.19,122.973,204533
"30263","edm",88,0.787,0.673,-4.577,0.256,0.786,0.0904,110.962,237893
"30264","edm",42,0.693,0.779,-4.725,0.174,0.842,0.0933,123.994,175797
"30265","edm",85,0.64,0.648,-8.113,0.124,0.548,0.0802,92.977,197867
"30266","edm",91,0.477,0.682,-4.931,0.153,0.345,0.0763,110.567,202205
"30267","edm",38,0.598,0.862,-4.738,0.00251,0.366,0.305,117.054,176410
"30268","edm",92,0.511,0.566,-7.23,0.349,0.218,0.34,83.903,239836
"30269","edm",89,0.559,0.491,-6.406,0.0567,0.114,0.0992,153.131,244874
"30270","edm",14,0.686,0.731,-6.784,0.482,0.376,0.421,103.985,182320
"30271","edm",91,0.857,0.621,-6.376,0.148,0.668,0.0865,97.986,204467
"30272","edm",14,0.591,0.596,-6.38,0.141,0.333,0.11,111.009,205473
"30273","edm",27,0.598,0.606,-8.075,0.0264,0.211,0.0706,85.981,251533
"30274","edm",73,0.655,0.722,-4.726,0.556,0.298,0.133,90.099,208208
"30275","edm",73,0.485,0.461,-5.646,0.44,0.324,0.232,87.009,200756
"30276","edm",28,0.731,0.898,-3.383,0.122,0.734,0.135,115.06,169043
"30277","edm",67,0.862,0.4,-7.486,0.00575,0.596,0.123,122.963,186613
"30278","edm",78,0.673,0.579,-6.029,0.0692,0.262,0.186,96.009,172916
"30279","edm",26,0.57,0.766,-6.403,0.0662,0.15,0.155,139.96,171907
"30280","edm",67,0.507,0.455,-6.492,0.356,0.333,0.0889,137.87,235393
"30281","edm",47,0.428,0.53,-9.295,0.261,0.052,0.0934,155.017,151778
"30282","edm",66,0.636,0.243,-9.509,0.815,0.239,0.111,142.016,163547
"30283","edm",83,0.701,0.396,-10.182,0.112,0.115,0.223,129.004,206361
"30284","edm",45,0.7,0.779,-5.931,0.248,0.514,0.157,127.965,153965
"30285","edm",70,0.708,0.661,-6.543,0.0396,0.317,0.113,102.046,211784
"30286","edm",68,0.761,0.625,-6.17,0.0696,0.875,0.0784,100.022,200400
"30287","edm",29,0.801,0.762,-5.875,0.1,0.391,0.206,110.014,170635
"30288","edm",80,0.693,0.835,-3.242,0.131,0.743,0.073,128.052,180283
"30289","edm",90,0.548,0.816,-4.209,0.122,0.557,0.335,95.39,174000
"30290","edm",30,0.742,0.855,-5.853,0.00351,0.459,0.152,124.033,158648
"30291","edm",77,0.615,0.689,-5.332,0.00483,0.783,0.177,162.919,165597
"30292","edm",70,0.519,0.731,-3.993,0.0571,0.296,0.381,82.967,173975
"30293","edm",79,0.784,0.552,-7.261,0.0447,0.465,0.192,111.984,170498
"30294","edm",47,0.595,0.76,-6.277,0.0135,0.707,0.239,128.039,147158
"30295","edm",76,0.814,0.755,-6.164,0.239,0.963,0.306,79.975,178500
"30296","edm",78,0.737,0.819,-5.056,0.0726,0.904,0.36,139.988,157929
"30297","edm",84,0.832,0.55,-7.026,0.249,0.881,0.182,154.064,152784
"30298","edm",84,0.72,0.741,-6.529,0.101,0.357,0.289,119.896,198053
"30299","edm",69,0.714,0.795,-4.621,0.013,0.347,0.0917,123.002,142439
"30300","edm",75,0.723,0.856,-5.596,0.00687,0.688,0.397,170.106,136844
"30301","edm",77,0.731,0.763,-3.6,0.382,0.865,0.0754,154.111,164191
"30302","edm",65,0.872,0.784,-4.126,0.281,0.819,0.0703,106.714,138157
"30303","edm",84,0.793,0.937,-2.44,0.366,0.827,0.962,134.012,237517
"30304","edm",65,0.856,0.824,-4.504,0.225,0.677,0.0748,149.836,137624
"30305","edm",79,0.747,0.776,-5.898,0.0233,0.67,0.761,125.07,147027
"30306","edm",78,0.806,0.933,-1.152,0.409,0.916,0.871,126.957,215767
"30307","edm",50,0.67,0.846,-6.543,0.164,0.589,0.113,124.016,203226
"30308","edm",83,0.599,0.887,-3.967,0.0192,0.881,0.3,170.918,193837
"30309","edm",79,0.775,0.696,-5.184,0.0559,0.775,0.157,92.007,190570
"30310","edm",69,0.777,0.812,-3.206,0.0125,0.283,0.0264,103.023,185105
"30311","edm",79,0.417,0.767,-3.31,0.0778,0.152,0.113,72.573,189600
"30312","edm",54,0.643,0.585,-4.73,0.205,0.438,0.0876,106.794,151319
"30313","edm",78,0.741,0.943,-1.401,0.0486,0.725,0.965,124.984,180736
"30314","edm",87,0.74,0.498,-6.684,0.0169,0.652,0.319,98.016,207039
"30315","edm",65,0.825,0.765,-5.028,0.369,0.277,0.321,92.052,192717
"30316","edm",36,0.421,0.843,-4.532,0.0352,0.344,0.114,180.18,172167
"30317","edm",56,0.553,0.768,-6.376,0.179,0.926,0.0784,178.075,259413
"30318","edm",80,0.776,0.864,-4.281,0.478,0.701,0.932,134.992,157494
"30319","edm",67,0.857,0.733,-3.528,0.158,0.855,0.0855,155.061,136258
"30320","edm",65,0.549,0.753,-4.728,0.656,0.55,0.442,112.361,193103
"30321","edm",67,0.86,0.73,-3.565,0.471,0.93,0.0952,133.889,159459
"30322","edm",76,0.377,0.651,-5.437,0.0197,0.0851,0.174,129.698,219742
"30323","edm",88,0.78,0.759,-3.292,0.462,0.579,0.143,91.952,201040
"30324","edm",62,0.721,0.827,-5.127,0.335,0.951,0.311,149.977,122784
"30325","edm",55,0.696,0.839,-3.687,0.312,0.894,0.184,127.052,208057
"30326","edm",63,0.669,0.514,-9.878,0.417,0.557,0.197,67.006,168160
"30327","edm",62,0.744,0.728,-6.971,0.504,0.608,0.472,84.003,212480
"30328","edm",53,0.766,0.94,-6.432,0.0305,0.511,0.298,124,158710
"30329","edm",73,0.609,0.597,-8.881,0.722,0.746,0.158,140.03,180687
"30330","edm",63,0.825,0.722,-3.928,0.192,0.823,0.0979,173.981,157566
